date,total_cash
20250729141400,100200.00383362
20250729141500,100200.00383362
20250729141600,100200.00383362
20250729141700,100191.00383362
20250729141800,100209.00383362
20250729141900,100200.00383362
20250729142000,100200.00383362
20250729142100,100209.00383362
20250729142200,100200.00383362
20250729142300,100209.00383362
20250729142400,100200.00383362
20250729142500,100200.00383362
20250729142600,100209.00383362
20250729142700,100200.00383362
20250729142800,100200.00383362
20250729142900,100200.00383362
20250729143000,100200.00383362
20250729143100,100191.00383362
20250729143200,100200.00383362
20250729143300,100182.00383362
20250729143400,100173.00383362
20250729143500,100173.00383362
20250729143600,100164.00383362
20250729143700,100173.00383362
20250729143800,100173.00383362
20250729143900,100164.00383362
20250729144000,100173.00383362
20250729144100,100173.00383362
20250729144200,100182.00383362
20250729144300,100173.00383362
20250729144400,100173.00383362
20250729144500,100173.00383362
20250729144600,100173.00383362
20250729144700,100173.00383362
20250729144800,100146.00383362
20250729144900,100164.00383362
20250729145000,100164.00383362
20250729145100,100173.00383362
20250729145200,100164.00383362
20250729145300,100173.00383362
20250729145400,100182.00383362
20250729145500,100173.00383362
20250729145600,100191.00383362
20250729145700,100191.00383362
20250729145800,100191.00383362
20250729145900,100191.00383362
20250729150000,100182.00383362
20250730093000,100308.00383362
20250730093100,100371.00383362
20250730093200,100344.00383362
20250730093300,100281.00383362
20250730093400,100299.00383362
20250730093500,100344.00383362
20250730093600,100317.00383362
20250730093700,100317.00383362
20250730093800,100317.00383362
20250730093900,100317.00383362
20250730094000,100308.00383362
20250730094100,100308.00383362
20250730094200,100290.00383362
20250730094300,100299.00383362
20250730094400,100290.00383362
20250730094500,100317.00383362
20250730094600,100335.00383362
20250730094700,100344.00383362
20250730094800,100335.00383362
20250730094900,100344.00383362
20250730095000,100335.00383362
20250730095100,100344.00383362
20250730095200,100326.00383362
20250730095300,100344.00383362
20250730095400,100389.00383362
20250730095500,100380.00383362
20250730095600,100380.00383362
20250730095700,100380.00383362
20250730095800,100371.00383362
20250730095900,100371.00383362
20250730100000,100362.00383362
20250730100100,100362.00383362
20250730100200,100362.00383362
20250730100300,100362.00383362
20250730100400,100371.00383362
20250730100500,100371.00383362
20250730100600,100407.00383362
20250730100700,100398.00383362
20250730100800,100398.00383362
20250730100900,100389.00383362
20250730101000,100398.00383362
20250730101100,100380.00383362
20250730101200,100398.00383362
20250730101300,100398.00383362
20250730101400,100398.00383362
20250730101500,100407.00383362
20250730101600,100398.00383362
20250730101700,100407.00383362
20250730101800,100416.00383362
20250730101900,100416.00383362
20250730102000,100434.00383362
20250730102100,100425.00383362
20250730102200,100443.00383362
20250730102300,100452.00383362
20250730102400,100443.00383362
20250730102500,100407.00383362
20250730102600,100425.00383362
20250730102700,100434.00383362
20250730102800,100425.00383362
20250730102900,100425.00383362
20250730103000,100425.00383362
20250730103100,100425.00383362
20250730103200,100407.00383362
20250730103300,100398.00383362
20250730103400,100407.00383362
20250730103500,100407.00383362
20250730103600,100407.00383362
20250730103700,100425.00383362
20250730103800,100407.00383362
20250730103900,100398.00383362
20250730104000,100407.00383362
20250730104100,100407.00383362
20250730104200,100398.00383362
20250730104300,100407.00383362
20250730104400,100398.00383362
20250730104500,100398.00383362
20250730104600,100407.00383362
20250730104700,100416.00383362
20250730104800,100425.00383362
20250730104900,100425.00383362
20250730105000,100407.00383362
20250730105100,100407.00383362
20250730105200,100407.00383362
20250730105300,100416.00383362
20250730105400,100416.00383362
20250730105500,100416.00383362
20250730105600,100425.00383362
20250730105700,100407.00383362
20250730105800,100407.00383362
20250730105900,100416.00383362
20250730110000,100398.00383362
20250730110100,100398.00383362
20250730110200,100407.00383362
20250730110300,100407.00383362
20250730110400,100407.00383362
20250730110500,100407.00383362
20250730110600,100407.00383362
20250730110700,100407.00383362
20250730110800,100407.00383362
20250730110900,100425.00383362
20250730111000,100416.00383362
20250730111100,100416.00383362
20250730111200,100407.00383362
20250730111300,100425.00383362
20250730111400,100434.00383362
20250730111500,100434.00383362
20250730111600,100443.00383362
20250730111700,100452.00383362
20250730111800,100443.00383362
20250730111900,100443.00383362
20250730112000,100452.00383362
20250730112100,100470.00383362
20250730112200,100479.00383362
20250730112300,100479.00383362
20250730112400,100461.00383362
20250730112500,100470.00383362
20250730112600,100470.00383362
20250730112700,100470.00383362
20250730112800,100470.00383362
20250730112900,100470.00383362
20250730113000,100470.00383362
20250730130100,100470.00383362
20250730130200,100488.00383362
20250730130300,100497.00383362
20250730130400,100488.00383362
20250730130500,100497.00383362
20250730130600,100506.00383362
20250730130700,100515.00383362
20250730130800,100515.00383362
20250730130900,100524.00383362
20250730131000,100542.00383362
20250730131100,100533.00383362
20250730131200,100524.00383362
20250730131300,100524.00383362
20250730131400,100515.00383362
20250730131500,100524.00383362
20250730131600,100506.00383362
20250730131700,100506.00383362
20250730131800,100515.00383362
20250730131900,100533.00383362
20250730132000,100542.00383362
20250730132100,100560.00383362
20250730132200,100560.00383362
20250730132300,100569.00383362
20250730132400,100578.00383362
20250730132500,100569.00383362
20250730132600,100587.00383362
20250730132700,100578.00383362
20250730132800,100560.00383362
20250730132900,100560.00383362
20250730133000,100560.00383362
20250730133100,100569.00383362
20250730133200,100569.00383362
20250730133300,100551.00383362
20250730133400,100524.00383362
20250730133500,100533.00383362
20250730133600,100542.00383362
20250730133700,100533.00383362
20250730133800,100515.00383362
20250730133900,100506.00383362
20250730134000,100488.00383362
20250730134100,100506.00383362
20250730134200,100524.00383362
20250730134300,100515.00383362
20250730134400,100497.00383362
20250730134500,100479.00383362
20250730134600,100488.00383362
20250730134700,100470.00383362
20250730134800,100461.00383362
20250730134900,100443.00383362
20250730135000,100461.00383362
20250730135100,100461.00383362
20250730135200,100461.00383362
20250730135300,100488.00383362
20250730135400,100479.00383362
20250730135500,100479.00383362
20250730135600,100470.00383362
20250730135700,100434.00383362
20250730135800,100407.00383362
20250730135900,100425.00383362
20250730140000,100425.00383362
20250730140100,100407.00383362
20250730140200,100389.00383362
20250730140300,100398.00383362
20250730140400,100362.00383362
20250730140500,100362.00383362
20250730140600,100353.00383362
20250730140700,100371.00383362
20250730140800,100389.00383362
20250730140900,100425.00383362
20250730141000,100416.00383362
20250730141100,100416.00383362
20250730141200,100416.00383362
20250730141300,100407.00383362
20250730141400,100398.00383362
20250730141500,100398.00383362
20250730141600,100416.00383362
20250730141700,100425.00383362
20250730141800,100434.00383362
20250730141900,100452.00383362
20250730142000,100461.00383362
20250730142100,100461.00383362
20250730142200,100452.00383362
20250730142300,100461.00383362
20250730142400,100452.00383362
20250730142500,100461.00383362
20250730142600,100479.00383362
20250730142700,100506.00383362
20250730142800,100497.00383362
20250730142900,100488.00383362
20250730143000,100488.00383362
20250730143100,100497.00383362
20250730143200,100488.00383362
20250730143300,100497.00383362
20250730143400,100497.00383362
20250730143500,100488.00383362
20250730143600,100506.00383362
20250730143700,100506.00383362
20250730143800,100497.00383362
20250730143900,100506.00383362
20250730144000,100488.00383362
20250730144100,100479.00383362
20250730144200,100488.00383362
20250730144300,100479.00383362
20250730144400,100470.00383362
20250730144500,100479.00383362
20250730144600,100488.00383362
20250730144700,100488.00383362
20250730144800,100479.00383362
20250730144900,100470.00383362
20250730145000,100479.00383362
20250730145100,100479.00383362
20250730145200,100488.00383362
20250730145300,100488.00383362
20250730145400,100515.00383362
20250730145500,100497.00383362
20250730145600,100506.00383362
20250730145700,100515.00383362
20250730145800,100515.00383362
20250730145900,100515.00383362
20250730150000,100515.00383362
20250731093000,100533.00383362
20250731093100,100416.00383362
20250731093200,100443.00383362
20250731093300,100425.00383362
20250731093400,100389.00383362
20250731093500,100371.00383362
20250731093600,100362.00383362
20250731093700,100380.00383362
20250731093800,100335.00383362
20250731093900,100380.00383362
20250731094000,100353.00383362
20250731094100,100362.00383362
20250731094200,100362.00383362
20250731094300,100353.00383362
20250731094400,100389.00383362
20250731094500,100380.00383362
20250731094600,100353.00383362
20250731094700,100362.00383362
20250731094800,100353.00383362
20250731094900,100344.00383362
20250731095000,100308.00383362
20250731095100,100326.00383362
20250731095200,100344.00383362
20250731095300,100335.00383362
20250731095400,100344.00383362
20250731095500,100326.00383362
20250731095600,100317.00383362
20250731095700,100299.00383362
20250731095800,100272.00383362
20250731095900,100263.00383362
20250731100000,100281.00383362
20250731100100,100272.00383362
20250731100200,100272.00383362
20250731100300,100263.00383362
20250731100400,100272.00383362
20250731100500,100290.00383362
20250731100600,100308.00383362
20250731100700,100335.00383362
20250731100800,100326.00383362
20250731100900,100308.00383362
20250731101000,100299.00383362
20250731101100,100290.00383362
20250731101200,100326.00383362
20250731101300,100335.00383362
20250731101400,100344.00383362
20250731101500,100344.00383362
20250731101600,100353.00383362
20250731101700,100326.00383362
20250731101800,100326.00383362
20250731101900,100335.00383362
20250731102000,100362.00383362
20250731102100,100344.00383362
20250731102200,100335.00383362
20250731102300,100353.00383362
20250731102400,100317.00383362
20250731102500,100317.00383362
20250731102600,100299.00383362
20250731102700,100290.00383362
20250731102800,100299.00383362
20250731102900,100299.00383362
20250731103000,100272.00383362
20250731103100,100281.00383362
20250731103200,100263.00383362
20250731103300,100263.00383362
20250731103400,100272.00383362
20250731103500,100272.00383362
20250731103600,100263.00383362
20250731103700,100272.00383362
20250731103800,100263.00383362
20250731103900,100236.00383362
20250731104000,100245.00383362
20250731104100,100227.00383362
20250731104200,100227.00383362
20250731104300,100218.00383362
20250731104400,100227.00383362
20250731104500,100236.00383362
20250731104600,100218.00383362
20250731104700,100227.00383362
20250731104800,100218.00383362
20250731104900,100209.00383362
20250731105000,100236.00383362
20250731105100,100245.00383362
20250731105200,100263.00383362
20250731105300,100272.00383362
20250731105400,100263.00383362
20250731105500,100281.00383362
20250731105600,100290.00383362
20250731105700,100272.00383362
20250731105800,100272.00383362
20250731105900,100281.00383362
20250731110000,100299.00383362
20250731110100,100272.00383362
20250731110200,100272.00383362
20250731110300,100281.00383362
20250731110400,100272.00383362
20250731110500,100272.00383362
20250731110600,100272.00383362
20250731110700,100281.00383362
20250731110800,100290.00383362
20250731110900,100290.00383362
20250731111000,100290.00383362
20250731111100,100272.00383362
20250731111200,100290.00383362
20250731111300,100299.00383362
20250731111400,100308.00383362
20250731111500,100326.00383362
20250731111600,100317.00383362
20250731111700,100326.00383362
20250731111800,100317.00383362
20250731111900,100335.00383362
20250731112000,100353.00383362
20250731112100,100344.00383362
20250731112200,100317.00383362
20250731112300,100308.00383362
20250731112400,100290.00383362
20250731112500,100299.00383362
20250731112600,100308.00383362
20250731112700,100317.00383362
20250731112800,100299.00383362
20250731112900,100290.00383362
20250731113000,100299.00383362
20250731130100,100308.00383362
20250731130200,100326.00383362
20250731130300,100326.00383362
20250731130400,100317.00383362
20250731130500,100335.00383362
20250731130600,100344.00383362
20250731130700,100335.00383362
20250731130800,100344.00383362
20250731130900,100335.00383362
20250731131000,100326.00383362
20250731131100,100317.00383362
20250731131200,100317.00383362
20250731131300,100308.00383362
20250731131400,100308.00383362
20250731131500,100308.00383362
20250731131600,100317.00383362
20250731131700,100317.00383362
20250731131800,100317.00383362
20250731131900,100299.00383362
20250731132000,100308.00383362
20250731132100,100290.00383362
20250731132200,100299.00383362
20250731132300,100308.00383362
20250731132400,100299.00383362
20250731132500,100290.00383362
20250731132600,100290.00383362
20250731132700,100263.00383362
20250731132800,100254.00383362
20250731132900,100245.00383362
20250731133000,100236.00383362
20250731133100,100236.00383362
20250731133200,100254.00383362
20250731133300,100245.00383362
20250731133400,100236.00383362
20250731133500,100245.00383362
20250731133600,100236.00383362
20250731133700,100245.00383362
20250731133800,100236.00383362
20250731133900,100218.00383362
20250731134000,100236.00383362
20250731134100,100227.00383362
20250731134200,100227.00383362
20250731134300,100227.00383362
20250731134400,100218.00383362
20250731134500,100227.00383362
20250731134600,100236.00383362
20250731134700,100236.00383362
20250731134800,100236.00383362
20250731134900,100254.00383362
20250731135000,100263.00383362
20250731135100,100263.00383362
20250731135200,100263.00383362
20250731135300,100245.00383362
20250731135400,100245.00383362
20250731135500,100245.00383362
20250731135600,100263.00383362
20250731135700,100272.00383362
20250731135800,100281.00383362
20250731135900,100272.00383362
20250731140000,100281.00383362
20250731140100,100263.00383362
20250731140200,100254.00383362
20250731140300,100245.00383362
20250731140400,100254.00383362
20250731140500,100245.00383362
20250731140600,100245.00383362
20250731140700,100245.00383362
20250731140800,100227.00383362
20250731140900,100236.00383362
20250731141000,100227.00383362
20250731141100,100227.00383362
20250731141200,100236.00383362
20250731141300,100245.00383362
20250731141400,100236.00383362
20250731141500,100236.00383362
20250731141600,100236.00383362
20250731141700,100227.00383362
20250731141800,100227.00383362
20250731141900,100227.00383362
20250731142000,100236.00383362
20250731142100,100227.00383362
20250731142200,100218.00383362
20250731142300,100218.00383362
20250731142400,100209.00383362
20250731142500,100209.00383362
20250731142600,100209.00383362
20250731142700,100209.00383362
20250731142800,100209.00383362
20250731142900,100200.00383362
20250731143000,100200.00383362
20250731143100,100191.00383362
20250731143200,100182.00383362
20250731143300,100182.00383362
20250731143400,100182.00383362
20250731143500,100164.00383362
20250731143600,100173.00383362
20250731143700,100209.00383362
20250731143800,100191.00383362
20250731143900,100191.00383362
20250731144000,100182.00383362
20250731144100,100191.00383362
20250731144200,100182.00383362
20250731144300,100155.00383362
20250731144400,100155.00383362
20250731144500,100146.00383362
20250731144600,100146.00383362
20250731144700,100146.00383362
20250731144800,100146.00383362
20250731144900,100146.00383362
20250731145000,100164.00383362
20250731145100,100173.00383362
20250731145200,100173.00383362
20250731145300,100164.00383362
20250731145400,100173.00383362
20250731145500,100200.00383362
20250731145600,100209.00383362
20250731145700,100218.00383362
20250731145800,100218.00383362
20250731145900,100218.00383362
20250731150000,100218.00383362
20250801093000,100101.00383362
20250801093100,100164.00383362
20250801093200,100137.00383362
20250801093300,100137.00383362
20250801093400,100128.00383362
20250801093500,100128.00383362
20250801093600,100119.00383362
20250801093700,100110.00383362
20250801093800,100128.00383362
20250801093900,100101.00383362
20250801094000,100065.00383362
20250801094100,100047.00383362
20250801094200,100056.00383362
20250801094300,100011.00383362
20250801094400,100029.00383362
20250801094500,100029.00383362
20250801094600,100047.00383362
20250801094700,100074.00383362
20250801094800,100065.00383362
20250801094900,100074.00383362
20250801095000,100074.00383362
20250801095100,100047.00383362
20250801095200,100056.00383362
20250801095300,100056.00383362
20250801095400,100065.00383362
20250801095500,100047.00383362
20250801095600,100038.00383362
20250801095700,100029.00383362
20250801095800,100011.00383362
20250801095900,100011.00383362
20250801100000,100020.00383362
20250801100100,100038.00383362
20250801100200,100047.00383362
20250801100300,100056.00383362
20250801100400,100056.00383362
20250801100500,100056.00383362
20250801100600,100047.00383362
20250801100700,100029.00383362
20250801100800,100038.00383362
20250801100900,100038.00383362
20250801101000,100038.00383362
20250801101100,100047.00383362
20250801101200,100047.00383362
20250801101300,100047.00383362
20250801101400,100047.00383362
20250801101500,100038.00383362
20250801101600,100038.00383362
20250801101700,100047.00383362
20250801101800,100038.00383362
20250801101900,100029.00383362
20250801102000,100029.00383362
20250801102100,100020.00383362
20250801102200,100029.00383362
20250801102300,100029.00383362
20250801102400,100020.00383362
20250801102500,100038.00383362
20250801102600,100011.00383362
20250801102700,100029.00383362
20250801102800,100020.00383362
20250801102900,100029.00383362
20250801103000,100020.00383362
20250801103100,100020.00383362
20250801103200,100011.00383362
20250801103300,100011.00383362
20250801103400,100011.00383362
20250801103500,100020.00383362
20250801103600,100011.00383362
20250801103700,100011.00383362
20250801103800,100011.00383362
20250801103900,100011.00383362
20250801104000,100038.00383362
20250801104100,100029.00383362
20250801104200,100029.00383362
20250801104300,100029.00383362
20250801104400,100020.00383362
20250801104500,100020.00383362
20250801104600,100029.00383362
20250801104700,100020.00383362
20250801104800,100002.00383362
20250801104900,100020.00383362
20250801105000,100020.00383362
20250801105100,100020.00383362
20250801105200,100020.00383362
20250801105300,100011.00383362
20250801105400,100002.00383362
20250801105500,100020.00383362
20250801105600,100029.00383362
20250801105700,100029.00383362
20250801105800,100029.00383362
20250801105900,100029.00383362
20250801110000,100020.00383362
20250801110100,100029.00383362
20250801110200,100038.00383362
20250801110300,100047.00383362
20250801110400,100038.00383362
20250801110500,100056.00383362
20250801110600,100056.00383362
20250801110700,100065.00383362
20250801110800,100074.00383362
20250801110900,100074.00383362
20250801111000,100074.00383362
20250801111100,100065.00383362
20250801111200,100074.00383362
20250801111300,100074.00383362
20250801111400,100074.00383362
20250801111500,100083.00383362
20250801111600,100092.00383362
20250801111700,100092.00383362
20250801111800,100083.00383362
20250801111900,100092.00383362
20250801112000,100074.00383362
20250801112100,100056.00383362
20250801112200,100074.00383362
20250801112300,100101.00383362
20250801112400,100092.00383362
20250801112500,100083.00383362
20250801112600,100083.00383362
20250801112700,100092.00383362
20250801112800,100101.00383362
20250801112900,100110.00383362
20250801113000,100101.00383362
20250801130100,100092.00383362
20250801130200,100110.00383362
20250801130300,100128.00383362
20250801130400,100128.00383362
20250801130500,100128.00383362
20250801130600,100110.00383362
20250801130700,100128.00383362
20250801130800,100119.00383362
20250801130900,100128.00383362
20250801131000,100110.00383362
20250801131100,100110.00383362
20250801131200,100119.00383362
20250801131300,100119.00383362
20250801131400,100101.00383362
20250801131500,100092.00383362
20250801131600,100101.00383362
20250801131700,100083.00383362
20250801131800,100083.00383362
20250801131900,100083.00383362
20250801132000,100083.00383362
20250801132100,100065.00383362
20250801132200,100047.00383362
20250801132300,100047.00383362
20250801132400,100047.00383362
20250801132500,100038.00383362
20250801132600,100038.00383362
20250801132700,100038.00383362
20250801132800,100020.00383362
20250801132900,100029.00383362
20250801133000,100029.00383362
20250801133100,100029.00383362
20250801133200,100029.00383362
20250801133300,100029.00383362
20250801133400,100020.00383362
20250801133500,100020.00383362
20250801133600,100020.00383362
20250801133700,100020.00383362
20250801133800,100020.00383362
20250801133900,100011.00383362
20250801134000,100011.00383362
20250801134100,100020.00383362
20250801134200,100011.00383362
20250801134300,100011.00383362
20250801134400,100020.00383362
20250801134500,100020.00383362
20250801134600,100011.00383362
20250801134700,100020.00383362
20250801134800,100011.00383362
20250801134900,100011.00383362
20250801135000,100011.00383362
20250801135100,100020.00383362
20250801135200,100029.00383362
20250801135300,100029.00383362
20250801135400,100020.00383362
20250801135500,100020.00383362
20250801135600,100011.00383362
20250801135700,100011.00383362
20250801135800,100011.00383362
20250801135900,100011.00383362
20250801140000,99993.00383362
20250801140100,100002.00383362
20250801140200,99993.00383362
20250801140300,99993.00383362
20250801140400,99966.00383362
20250801140500,99984.00383362
20250801140600,99975.00383362
20250801140700,99975.00383362
20250801140800,99975.00383362
20250801140900,99975.00383362
20250801141000,99975.00383362
20250801141100,99966.00383362
20250801141200,99975.00383362
20250801141300,99966.00383362
20250801141400,99975.00383362
20250801141500,99984.00383362
20250801141600,99984.00383362
20250801141700,99984.00383362
20250801141800,99984.00383362
20250801141900,99984.00383362
20250801142000,99984.00383362
20250801142100,99984.00383362
20250801142200,99993.00383362
20250801142300,100002.00383362
20250801142400,99993.00383362
20250801142500,100002.00383362
20250801142600,100002.00383362
20250801142700,99993.00383362
20250801142800,99993.00383362
20250801142900,99993.00383362
20250801143000,99993.00383362
20250801143100,99984.00383362
20250801143200,99993.00383362
20250801143300,99993.00383362
20250801143400,99984.00383362
20250801143500,99984.00383362
20250801143600,99984.00383362
20250801143700,99975.00383362
20250801143800,99975.00383362
20250801143900,99975.00383362
20250801144000,99984.00383362
20250801144100,99975.00383362
20250801144200,99975.00383362
20250801144300,99975.00383362
20250801144400,99975.00383362
20250801144500,99984.00383362
20250801144600,99984.00383362
20250801144700,100002.00383362
20250801144800,99993.00383362
20250801144900,99993.00383362
20250801145000,100011.00383362
20250801145100,100011.00383362
20250801145200,100011.00383362
20250801145300,100029.00383362
20250801145400,100047.00383362
20250801145500,100047.00383362
20250801145600,100029.00383362
20250801145700,100029.00383362
20250801145800,100029.00383362
20250801145900,100029.00383362
20250801150000,100020.00383362
20250804093000,99804.00383362
20250804093100,99786.00383362
20250804093200,99804.00383362
20250804093300,99804.00383362
20250804093400,99831.00383362
20250804093500,99840.00383362
20250804093600,99840.00383362
20250804093700,99849.00383362
20250804093800,99831.00383362
20250804093900,99831.00383362
20250804094000,99822.00383362
20250804094100,99822.00383362
20250804094200,99822.00383362
20250804094300,99831.00383362
20250804094400,99840.00383362
20250804094500,99849.00383362
20250804094600,99849.00383362
20250804094700,99840.00383362
20250804094800,99849.00383362
20250804094900,99840.00383362
20250804095000,99849.00383362
20250804095100,99849.00383362
20250804095200,99840.00383362
20250804095300,99831.00383362
20250804095400,99831.00383362
20250804095500,99831.00383362
20250804095600,99831.00383362
20250804095700,99840.00383362
20250804095800,99831.00383362
20250804095900,99840.00383362
20250804100000,99840.00383362
20250804100100,99849.00383362
20250804100200,99849.00383362
20250804100300,99840.00383362
20250804100400,99840.00383362
20250804100500,99840.00383362
20250804100600,99831.00383362
20250804100700,99831.00383362
20250804100800,99831.00383362
20250804100900,99840.00383362
20250804101000,99849.00383362
20250804101100,99840.00383362
20250804101200,99831.00383362
20250804101300,99840.00383362
20250804101400,99831.00383362
20250804101500,99840.00383362
20250804101600,99822.00383362
20250804101700,99822.00383362
20250804101800,99831.00383362
20250804101900,99831.00383362
20250804102000,99822.00383362
20250804102100,99822.00383362
20250804102200,99813.00383362
20250804102300,99822.00383362
20250804102400,99831.00383362
20250804102500,99831.00383362
20250804102600,99822.00383362
20250804102700,99831.00383362
20250804102800,99831.00383362
20250804102900,99831.00383362
20250804103000,99822.00383362
20250804103100,99822.00383362
20250804103200,99822.00383362
20250804103300,99822.00383362
20250804103400,99813.00383362
20250804103500,99822.00383362
20250804103600,99813.00383362
20250804103700,99813.00383362
20250804103800,99813.00383362
20250804103900,99795.00383362
20250804104000,99795.00383362
20250804104100,99768.00383362
20250804104200,99777.00383362
20250804104300,99777.00383362
20250804104400,99777.00383362
20250804104500,99777.00383362
20250804104600,99777.00383362
20250804104700,99786.00383362
20250804104800,99786.00383362
20250804104900,99777.00383362
20250804105000,99777.00383362
20250804105100,99777.00383362
20250804105200,99768.00383362
20250804105300,99768.00383362
20250804105400,99768.00383362
20250804105500,99768.00383362
20250804105600,99777.00383362
20250804105700,99777.00383362
20250804105800,99777.00383362
20250804105900,99777.00383362
20250804110000,99768.00383362
20250804110100,99768.00383362
20250804110200,99777.00383362
20250804110300,99777.00383362
20250804110400,99786.00383362
20250804110500,99786.00383362
20250804110600,99777.00383362
20250804110700,99768.00383362
20250804110800,99777.00383362
20250804110900,99777.00383362
20250804111000,99777.00383362
20250804111100,99777.00383362
20250804111200,99777.00383362
20250804111300,99768.00383362
20250804111400,99768.00383362
20250804111500,99777.00383362
20250804111600,99777.00383362
20250804111700,99777.00383362
20250804111800,99777.00383362
20250804111900,99777.00383362
20250804112000,99786.00383362
20250804112100,99786.00383362
20250804112200,99777.00383362
20250804112300,99777.00383362
20250804112400,99786.00383362
20250804112500,99777.00383362
20250804112600,99786.00383362
20250804112700,99786.00383362
20250804112800,99777.00383362
20250804112900,99786.00383362
20250804113000,99786.00383362
20250804130100,99786.00383362
20250804130200,99786.00383362
20250804130300,99777.00383362
20250804130400,99786.00383362
20250804130500,99777.00383362
20250804130600,99786.00383362
20250804130700,99768.00383362
20250804130800,99777.00383362
20250804130900,99786.00383362
20250804131000,99768.00383362
20250804131100,99777.00383362
20250804131200,99777.00383362
20250804131300,99777.00383362
20250804131400,99786.00383362
20250804131500,99777.00383362
20250804131600,99777.00383362
20250804131700,99777.00383362
20250804131800,99777.00383362
20250804131900,99777.00383362
20250804132000,99777.00383362
20250804132100,99786.00383362
20250804132200,99777.00383362
20250804132300,99786.00383362
20250804132400,99777.00383362
20250804132500,99777.00383362
20250804132600,99768.00383362
20250804132700,99768.00383362
20250804132800,99768.00383362
20250804132900,99777.00383362
20250804133000,99768.00383362
20250804133100,99777.00383362
20250804133200,99777.00383362
20250804133300,99777.00383362
20250804133400,99777.00383362
20250804133500,99777.00383362
20250804133600,99768.00383362
20250804133700,99777.00383362
20250804133800,99768.00383362
20250804133900,99768.00383362
20250804134000,99768.00383362
20250804134100,99777.00383362
20250804134200,99777.00383362
20250804134300,99768.00383362
20250804134400,99768.00383362
20250804134500,99768.00383362
20250804134600,99777.00383362
20250804134700,99768.00383362
20250804134800,99777.00383362
20250804134900,99777.00383362
20250804135000,99777.00383362
20250804135100,99777.00383362
20250804135200,99777.00383362
20250804135300,99777.00383362
20250804135400,99786.00383362
20250804135500,99786.00383362
20250804135600,99777.00383362
20250804135700,99777.00383362
20250804135800,99777.00383362
20250804135900,99777.00383362
20250804140000,99786.00383362
20250804140100,99786.00383362
20250804140200,99777.00383362
20250804140300,99777.00383362
20250804140400,99786.00383362
20250804140500,99795.00383362
20250804140600,99795.00383362
20250804140700,99804.00383362
20250804140800,99795.00383362
20250804140900,99804.00383362
20250804141000,99804.00383362
20250804141100,99822.00383362
20250804141200,99822.00383362
20250804141300,99813.00383362
20250804141400,99822.00383362
20250804141500,99831.00383362
20250804141600,99831.00383362
20250804141700,99831.00383362
20250804141800,99831.00383362
20250804141900,99831.00383362
20250804142000,99831.00383362
20250804142100,99840.00383362
20250804142200,99849.00383362
20250804142300,99840.00383362
20250804142400,99858.00383362
20250804142500,99858.00383362
20250804142600,99858.00383362
20250804142700,99858.00383362
20250804142800,99849.00383362
20250804142900,99840.00383362
20250804143000,99840.00383362
20250804143100,99849.00383362
20250804143200,99849.00383362
20250804143300,99840.00383362
20250804143400,99858.00383362
20250804143500,99849.00383362
20250804143600,99849.00383362
20250804143700,99858.00383362
20250804143800,99867.00383362
20250804143900,99876.00383362
20250804144000,99876.00383362
20250804144100,99885.00383362
20250804144200,99885.00383362
20250804144300,99885.00383362
20250804144400,99876.00383362
20250804144500,99876.00383362
20250804144600,99876.00383362
20250804144700,99867.00383362
20250804144800,99867.00383362
20250804144900,99876.00383362
20250804145000,99876.00383362
20250804145100,99867.00383362
20250804145200,99867.00383362
20250804145300,99876.00383362
20250804145400,99867.00383362
20250804145500,99876.00383362
20250804145600,99876.00383362
20250804145700,99885.00383362
20250804145800,99885.00383362
20250804145900,99885.00383362
20250804150000,99885.00383362
20250805093000,99894.00383362
20250805093100,99831.00383362
20250805093200,99813.00383362
20250805093300,99813.00383362
20250805093400,99831.00383362
20250805093500,99822.00383362
20250805093600,99849.00383362
20250805093700,99840.00383362
20250805093800,99831.00383362
20250805093900,99831.00383362
20250805094000,99840.00383362
20250805094100,99840.00383362
20250805094200,99831.00383362
20250805094300,99831.00383362
20250805094400,99849.00383362
20250805094500,99858.00383362
20250805094600,99858.00383362
20250805094700,99858.00383362
20250805094800,99867.00383362
20250805094900,99867.00383362
20250805095000,99858.00383362
20250805095100,99858.00383362
20250805095200,99867.00383362
20250805095300,99867.00383362
20250805095400,99849.00383362
20250805095500,99867.00383362
20250805095600,99867.00383362
20250805095700,99867.00383362
20250805095800,99861.28305226
20250805095900,99870.28305226
20250805100000,99873.28305226
20250805100100,99876.28305226
20250805100200,99894.28305226
20250805100300,99909.28305226
20250805100400,99954.28305226
20250805100500,99978.28305226
20250805100600,99945.28305226
20250805100700,99948.28305226
20250805100800,99942.28305226
20250805100900,99933.28305226
20250805101000,99948.28305226
20250805101100,99969.28305226
20250805101200,99990.28305226
20250805101300,99990.28305226
20250805101400,99990.28305226
20250805101500,99969.28305226
20250805101600,99984.28305226
20250805101700,99990.28305226
20250805101800,99978.28305226
20250805101900,99984.28305226
20250805102000,99984.28305226
20250805102100,99984.28305226
20250805102200,99987.28305226
20250805102300,100044.28305226
20250805102400,100041.28305226
20250805102500,100074.28305226
20250805102600,100077.28305226
20250805102700,100065.28305226
20250805102800,100068.28305226
20250805102900,100065.28305226
20250805103000,100056.28305226
20250805103100,100038.28305226
20250805103200,100071.28305226
20250805103300,100080.28305226
20250805103400,100092.28305226
